CLONE;FRY;FRY.egv;FRY.wt;AGY;AGY.egv;AGY.wt;PLH;PLH.egv;PLH.wt;DMC;DMC.egv;DMC.wt;DRY;DRY.egv;DRY.wt
BGM0285;BGM0285;-1.98495357089463;-1.72279238351386;11.8734060584487;-7.20500445715929;-6.28371402722603;10.9712198769369;-0.194967750730128;-0.177850752914598;9.78379275148123;-3.39507640590412;-2.62500973401753;12.1249287198356;-1.20201647338588;-1.0424970920054;12.2304933122843
BGM0286;BGM0286;-3.38809261271508;-2.87727022750731;10.7882615737377;-5.31748838450992;-4.5407312251844;9.98166676607912;-0.0317885588108535;-0.0285797535623044;9.04488293483342;-3.69487466785844;-2.75274768272526;10.7844815400162;-1.58593099099221;-1.34569879674803;11.110635572675
BGM0287;BGM0287;14.7844725571577;12.1930987319614;9.58040340313547;7.36611427464367;6.11397983835004;8.8769238284362;0.493562212149789;0.435109968416929;8.1932869229215;-0.662042170289192;-0.469522452018343;9.35122438408507;3.95782788237651;3.26097524502103;9.86474925817527
BGM0288;BGM0288;-4.80484323117365;-3.96266607975358;9.58040340313547;-7.09918246770321;-5.89242263396805;8.8769238284362;-0.0555354424425933;-0.048958417018934;8.1932869229215;-3.7701964528135;-2.67383553881862;9.35122438408507;-1.86316718416792;-1.53512033506088;9.86474925817527
BGM0289;BGM0289;4.04242832293362;3.38828610010909;10.2168305456623;1.37902116870528;1.16271123709201;9.45909977321076;-0.0456099150105133;-0.040648677391688;8.64666794156995;0.405977674540142;0.295801467635756;10.094749627628;1.3988327754566;1.17143419247691;10.5212840911837
BGM0290;BGM0290;4.10353019655727;3.38300573457736;9.56645737002988;1.10316074075731;0.915328894799368;8.8650467909653;-0.183780058759431;-0.161979440678294;8.18456292355427;1.8613053895259;1.31927209819341;9.33612637007724;1.47511791189355;1.21492599096652;9.85004695305221
BGM0294;BGM0294;-7.95019120463322;-6.66228242896451;10.2079993924469;-7.33942901995172;-6.1869584667794;9.45133766821519;-0.35206110391541;-0.313723201432423;8.64077962126255;-0.53085242486227;-0.386658099288394;10.084975861921;-2.48769354636754;-2.08283626802509;10.512060820869
BGM0298;BGM0298;2.10913630744753;1.7913073794779;10.7924881619659;12.6198994552242;10.7773768752605;9.98543419828609;0.0727158473990872;0.0653802299390944;9.04812868755984;-0.00367435313671931;-0.00273776314991961;10.7881217329252;0.60237218538587;0.511174463300177;11.1150387954291
BGM0306;BGM0306;-4.78480567246787;-3.94614764385002;9.58046938761249;-6.10778609466137;-5.0695530002979;8.876947959876;-0.155303894665418;-0.136911581234344;8.19335160136765;-0.408567128183081;-0.289757077896134;9.35121964954845;-1.54996032653318;-1.27706239714012;9.86483162307765
BGM0308;BGM0308;-2.93653273711823;-2.4218312163325;9.58046938761249;-6.44841767448971;-5.35228226107283;8.876947959876;-0.41228519326916;-0.363459125423706;8.19335160136765;0.232590462672389;0.164953879452244;9.35121964954845;-1.01106815814376;-0.833051726297513;9.86483162307765
BGM0314;BGM0314;3.0384442072285;2.50588012765424;9.58046938761249;7.9485418410869;6.59740755716652;8.876947959876;0.121754067891743;0.107334989844811;8.19335160136765;3.96177236866845;2.80970128443767;9.35121964954845;1.58471742690014;1.30569989524406;9.86483162307765
BGM0318;BGM0318;0.381095870051277;0.319384883075006;10.2113136507374;-1.3557242869109;-1.14292358130323;9.45412417765349;0.175884754987628;0.156737691444422;8.64245354468748;0.745934222754123;0.543407024073506;10.089791674114;0.20134438379369;0.168590612759529;10.5155596810997
BGM0323;BGM0323;11.0394056151611;9.10363745112307;9.57706725862215;3.65803108520811;3.03595403265235;8.87387474154516;0.0315529716454699;0.0278143435110758;8.19067731315816;1.96228890423719;1.3915030397512;9.34827857365082;3.56672392518627;2.93846724892419;9.86130190438626
BGM0324;BGM0324;-0.191151826389145;-0.154670881382811;8.91480934009031;6.46140706355645;5.26480463498143;8.26706844584874;-0.0243827510540188;-0.0212209500355955;7.71104646876704;-4.2858613764061;-2.94468443636912;8.58650440972885;-0.23721845840392;-0.191745207227276;9.17833659012132
BGM0327;BGM0327;-8.26860115609579;-6.53733741187588;8.20702173051606;-2.4476754191004;-1.95000304523536;7.61697754837488;0.147671999728589;0.12651026949462;7.18369616385424;2.7442539617576;1.81551558192489;7.79884636965017;-2.141594582838;-1.69126109561736;8.448715725117
BGM0336;BGM0336;4.87611473368365;4.02195957831561;9.58515810009185;2.75888901174505;2.29019691981817;8.88121148544708;0.28547810302954;0.251695849227719;8.19750062557932;-3.77047745497678;-2.67435391372954;9.35430993933882;0.581889710829688;0.479498800036404;9.86969469579458
BGM0337;BGM0337;10.1831893200916;6.64536261477431;4.73475739819367;-1.11182341439946;-0.734885441245952;4.41439445085563;0.113800580966239;0.0851985923015922;4.40661991254732;2.40283111542106;1.18407056405666;4.22336411823098;3.4645239705169;2.25655864704608;4.87085541621466
BGM0342;BGM0342;-5.85690368964752;-4.82989117670152;9.57706725862215;-1.34637567758647;-1.117413868997;8.87387474154516;0.0315529716454699;0.0278143435110758;8.19067731315816;-4.43592366492534;-3.14561288631828;9.34827857365082;-2.05665713792315;-1.69438952069657;9.86130190438626
BGM0345;BGM0345;-0.195986735175043;-0.161620312221566;9.57706725862215;-5.51068524084364;-4.5735497293253;8.87387474154516;-0.157180398883544;-0.138556509252987;8.19067731315816;2.96087714662378;2.09962434224662;9.34827857365082;0.337961352620672;0.278431520607836;9.86130190438626
BGM0349;BGM0349;-3.73305469731791;-3.07846071920043;9.57706725862215;-5.71668993690245;-4.74452170118034;8.87387474154516;-0.135094578928021;-0.119087579674214;8.19067731315816;-1.08682781571141;-0.770693961517595;9.34827857365082;-1.36011904286645;-1.12054236490772;9.86130190438626
BGM0352;BGM0352;5.32622167176242;4.39226465394549;9.57706725862215;-6.4573019417578;-5.35918679023969;8.87387474154516;-0.197336435166312;-0.173954563032575;8.19067731315816;-7.68334873542852;-5.44843478334473;9.34827857365082;-0.252721003657354;-0.20820573947943;9.86130190438626
BGM0357;BGM0357;-2.49192690443691;-2.05541293204785;9.58515810009185;-9.3586877670629;-7.76879309259003;8.88121148544708;-0.37597880539644;-0.33148708679099;8.19750062557932;-2.19947682512024;-1.56006222704068;9.35430993933882;-1.16723609716864;-0.96184602947096;9.86969469579458
BGM0358;BGM0358;-0.906616757691381;-0.747640820244881;9.57706725862215;3.81077603057854;3.16272349471073;8.87387474154516;-0.231469066006666;-0.204042908745224;8.19067731315816;1.92705645616911;1.36651892121557;9.34827857365082;0.010449252745869;0.00860868057453132;9.86130190438626
BGM0360;BGM0360;9.41983511210474;7.76519973908904;9.56340457677752;10.3041619008812;8.54913351629065;8.86271392283357;0.0290554555806523;0.0256090084138328;8.18488782297173;1.50304484606533;1.06499747686189;9.3278145787788;3.09447463072777;2.54842967509043;9.84677315549053
BGM0364;BGM0364;-3.40839628533379;-2.81073140648256;9.57706725862215;-5.72975364933545;-4.75536382622481;8.87387474154516;0.129935260538253;0.114539575271066;8.19067731315816;-2.52632497963564;-1.79147366168741;9.34827857365082;-1.54351300860825;-1.27163260157483;9.86130190438626
BGM0366;BGM0366;0.999567974330801;0.808664500302479;8.90921815457709;0.107339862528963;0.0874465178851905;8.26181248222302;-0.120102937142716;-0.104511923314061;7.70532262937597;0.195323987913617;0.134187256004209;8.58417615359577;0.235965955195345;0.190700228708958;9.17258773344948
BGM0368;BGM0368;-0.986280804651578;-0.826419974064597;10.2036747272951;-7.40711010039401;-6.2433805901248;9.44737875977207;-0.20196437631714;-0.179956897094659;8.63727725047632;-0.369609455391948;-0.269181029854046;10.0814761814828;-0.397646895809596;-0.33289734059454;10.5075918694168
BGM0369;BGM0369;3.75943304379591;3.10028271626313;9.5778954362865;-2.14796787900457;-1.78272725449467;8.87462747308107;0.073834444432243;0.0650870967665286;8.1913474570249;0.584629454044395;0.414585255255443;9.34898956721847;1.17039601360619;0.964259573624922;9.86215970478663
BGM0371;BGM0371;0.169109259728421;0.139457153799432;9.577421882256;0.611548037420297;0.507554312216825;8.87420946165603;-0.199926405288838;-0.176239124501213;8.19100795423497;-0.0415027211864752;-0.0294307936971496;9.3485278914204;-0.0205368525810348;-0.0169195723869258;9.86166531448317
BGM0382;BGM0382;10.4116992082821;6.79218245341785;4.73087287506622;-0.196267657160113;-0.129686710103508;4.41095693811801;0.0702620111535001;0.0525912494933545;4.40366569873573;1.54871938741651;0.762804388484813;4.21962883094996;3.39227943396652;2.20874199865235;4.86680106821229
BGM0386;BGM0386;-2.54971263963284;-2.10240584171039;9.57330971915055;5.4009784622621;4.48206809158252;8.87050107444096;0.383227806091325;0.33779529184189;8.18776059212837;1.5922941756201;1.12898772117425;9.34498941686144;-0.565111490526535;-0.465522860624988;9.85739619058581
BGM0388;BGM0388;-1.14178622918007;-0.924033196356365;8.92030083687582;-7.78862848162338;-6.34721526356398;8.27185922374364;-0.395763388874429;-0.344476468318143;7.7144747080651;-0.289256118911732;-0.198798075567459;8.59319058220525;-0.422563907616266;-0.341619355529726;9.18408070165206
BGM0389;BGM0389;13.3109027838542;10.9757151987308;9.57330971915055;9.12348983166439;7.57123971963658;8.87050107444096;0.543863774886339;0.479387506960241;8.18776059212837;-0.792742907946591;-0.562080187708482;9.34498941686144;3.5781721394414;2.94759699295688;9.85739619058581
BGM0390;BGM0390;-2.71173617459326;-2.07978344567522;7.41390602250215;-0.648728637337266;-0.501818641711948;6.88895815310325;-0.136821074192755;-0.114809489753589;6.58161611746403;-1.43651771165699;-0.905015078410298;6.93951833474257;-1.01789454240767;-0.77967741566811;7.63074422683185
BGM0395;BGM0395;0.209660496219104;0.172878874730925;9.57330971915055;-2.19579892470115;-1.82221061696517;8.87050107444096;-0.305498910117299;-0.26928133047804;8.18776059212837;-0.989062971811298;-0.701277419549817;9.34498941686144;-0.173022581137488;-0.142531108062933;9.85739619058581
BGM0396;BGM0396;5.1312965155747;4.23109161487543;9.57330971915055;2.60507494453069;2.16185333206675;8.87050107444096;0.174401046657806;0.153725412188034;8.18776059212837;1.33556793825856;0.946960571843269;9.34498941686144;1.73373621022247;1.42820284790155;9.85739619058581
BGM0398;BGM0398;2.14410292610535;1.69424269344266;8.19139781165754;10.0887493499711;8.03335108632128;7.60323720392627;0.141752737206772;0.12139851811403;7.17318484013957;-1.24225310224123;-0.8211046262833;7.78168757316976;0.296031929594606;0.233651709800887;8.43240008125612
BGM0399;BGM0399;1.97323288262359;1.67558920707782;10.7844507755404;8.12444806213974;6.93712081204666;9.97830616156541;0.0792347972300913;0.0712332019084961;9.04257811508154;-1.22337119962398;-0.911303799990361;10.7798281629019;0.278420306865695;0.23622605231788;11.1066646454451
BGM0400;BGM0400;2.98612264602714;2.46225460763107;9.57330971915055;2.32669058996145;1.93083266765774;8.87050107444096;0.191468618342276;0.168769585044358;8.18776059212837;1.04863861414858;0.74351846376746;9.34498941686144;1.02422086764208;0.843724178696667;9.85739619058581
BGM0407;BGM0407;-6.12093158517496;-5.12934051127876;10.2078597388555;-9.68893079435574;-8.16746634935154;9.45102872935695;-0.340253437714073;-0.303194987515307;8.63986568485966;-3.98453298598811;-2.90238534974564;10.0866169548423;-2.32249868297966;-1.94452170601578;10.5119692097005
BGM0408;BGM0408;0.0461210019204503;0.0364570134132413;8.2013578274846;1.33172238304902;1.06076437081828;7.61225511467426;0.0526257188772646;0.0450811538927362;7.18148312635563;4.551999910965;3.01004284765302;7.78974496904898;0.813593610268177;0.642379879152785;8.44273364279836
BGM0410;BGM0410;6.64518210486178;5.479389896464;9.57330971915055;1.81615177363954;1.50715578130476;8.87050107444096;-0.0404495616055254;-0.0356541755327609;8.18776059212837;2.9705617009062;2.10622367189626;9.34498941686144;2.42532379634995;1.99791313846178;9.85739619058581
BGM0411;BGM0411;3.92300270526722;3.23477386290368;9.57330971915055;10.4671717163541;8.68631057997898;8.87050107444096;-0.0153501914813041;-0.0135303919205183;8.18776059212837;2.74303178073479;1.94489764935194;9.34498941686144;1.55208333080794;1.27856234424266;9.85739619058581
BGM0413;BGM0413;-6.25063579299345;-5.23803263410171;10.2078597388555;-6.00778396160558;-5.06437442707013;9.45102872935695;-0.0492057931238171;-0.0438465807490045;8.63986568485966;-0.269065806443574;-0.195991012619429;10.0866169548423;-1.89463736493361;-1.58629303350791;10.5119692097005
BGM0414;BGM0414;2.46943128288401;2.03620858058159;9.57330971915055;-2.44202335383278;-2.02654297357241;8.87050107444096;-0.0344257127757121;-0.0303444674658225;8.18776059212837;-0.560179139983775;-0.397185005373356;9.34498941686144;0.46727024691766;0.384924011768682;9.85739619058581
BGM0420;BGM0420;-2.08046957261083;-1.74329280085409;10.2045102986495;-3.01667613716669;-2.54279334895204;9.44840337392126;0.0441792145598919;0.0393669135930632;8.63925099555229;0.600232698112412;0.437112350687871;10.0795933544363;-0.620952479587776;-0.519851321998746;10.5083826673641
BGM0422;BGM0422;-0.868687576861455;-0.727529080016984;10.1833114190053;-1.00998259176852;-0.850917746930727;9.42962716976205;0.0676594551034848;0.0602668168645781;8.62284356494348;0.131965820570139;0.0960458610666831;10.0623593590258;-0.178227555741726;-0.149131602171362;10.48624703675
BGM0424;BGM0424;-9.21463132303038;-7.59842591539013;9.57504958763038;8.09265566683819;6.71609375567051;8.87208962530074;0.15325809212731;0.135093929797718;8.1892057092718;0.119873075994561;0.0849983296865915;9.3463470818185;-2.7979060354287;-2.30494468606112;9.85919640773244
BGM0426;BGM0426;-0.717374394912039;-0.632976243089555;12.8319288543051;-1.96986934304711;-1.74563003095058;11.8432249264996;-0.179396783783365;-0.165439638410274;10.4142188324474;-0.412522527169651;-0.328208686953017;13.3638397009917;-0.3007748489512;-0.265215028886607;13.2199615379495
BGM0427;BGM0427;1.14384141195856;0.94321670862726;9.57504958763038;14.7926714607463;12.2764358842441;8.87208962530074;0.508652209607747;0.448366705747069;8.1892057092718;0.0353088785307996;0.0250364452010966;9.3463470818185;0.984907184695379;0.81137699153617;9.85919640773244
BGM0435;BGM0435;14.2059667150249;11.7172478852937;9.58439058785506;1.23639009210065;1.02632762255975;8.8805569247629;-0.0595777268765286;-0.0525269396733473;8.19703614371179;-0.13058050559941;-0.0926159476927522;9.35341053962277;3.92715672836804;3.2360549615825;9.86888627726264
BGM0438;BGM0438;-0.896343610974993;-0.708279250598704;8.19139781165754;-5.2928981335112;-4.2145668898744;7.60323720392627;-0.134467295465943;-0.115159190051865;7.17318484013957;1.08337402968774;0.716088715066891;7.78168757316976;-0.0756250487734911;-0.0596892435687573;8.43240008125612
BGM0439;BGM0439;-7.57818361681379;-6.24900386862639;9.57504958763038;-7.48309726398245;-6.21022132618959;8.87208962530074;0.235581023295095;0.207659940045872;8.1892057092718;1.00779714936413;0.714598116784341;9.3463470818185;-2.14355175835448;-1.76588068796924;9.85919640773244
BGM0440;BGM0440;-0.544830510383753;-0.46803755005597;11.3382590729254;-5.92438786206869;-5.11568660510517;10.4837497772246;-0.28451775474558;-0.257769155355572;9.42244020672409;-1.21205676801086;-0.92085460180434;11.4586393895907;-0.393748895601599;-0.337986257160869;11.678090891494
BGM0442;BGM0442;22.8481874755909;18.8419450173146;9.57747060393888;16.5624934496564;13.7460785435523;8.87430284442431;0.54990874813229;0.484758447481026;8.19124417478392;-0.506447343625986;-0.359131802564213;9.34818079495893;6.17700944906078;5.08902012425217;9.86170092531618
BGM0444;BGM0444;3.63990101319221;2.87657098255544;8.19502543477725;2.53497108038949;2.01876517928025;7.60653652359463;0.0952537578819584;0.081584292065173;7.17624823782425;-2.56702154431773;-1.69700165793793;7.78453427749458;0.476253056237285;0.375944934858731;8.43615908740124
BGM0448;BGM0448;0.858340561465198;0.678563728236262;8.2045424974298;-5.52915534470778;-4.40458358178637;7.61478417592014;0.0674665642473112;0.057795087220682;7.18186920990542;-0.099258256762416;-0.0656580173201687;7.79642532719239;0.0644018962361821;0.0508549902365338;8.44612847825439
BGM0449;BGM0449;1.86590533141888;1.47460304912188;8.19502543477725;-3.43543147542405;-2.73586136427398;7.60653652359463;0.155514049540896;0.133196882937732;7.17624823782425;-0.173718761342222;-0.114841664132206;7.78453427749458;0.475806573097248;0.375592489718909;8.43615908740124
BGM0451;BGM0451;9.14640919703056;7.2280727856503;8.19413464262477;0.526716028769807;0.419446390813037;7.6057408987046;0.21028921377925;0.180107178323324;7.1754979399311;1.45821683819925;0.963963401860132;7.7839007593898;2.72761365250628;2.15305671685179;8.43523021995536
BGM0460;BGM0460;0.0385225232705663;0.0304429417149802;8.19413464262477;6.51489299986248;5.18808657049564;7.6057408987046;-0.0156922946357648;-0.0134400374487715;7.1754979399311;-1.75269363321307;-1.15862913719819;7.7839007593898;-0.409901280908052;-0.323557812263591;8.43523021995536
BGM0461;BGM0461;-10.7193200140276;-8.98283242994496;10.2080563811839;-1.58939129632416;-1.33981564474851;9.45127349228305;-0.169940313181468;-0.151432610862768;8.64021736175013;-3.13115471520159;-2.2807684369153;10.0865508854338;-3.87448348687674;-3.24394128143206;10.5121510083696
BGM0463;BGM0463;-4.82511374653413;-4.04346434137798;10.2080563811839;0.442486777083722;0.373004877969461;9.45127349228305;-0.113373515305378;-0.101026337447374;8.64021736175013;-2.34909375865543;-1.7111064087905;10.0865508854338;-1.46142083843795;-1.22358590594368;10.5121510083696
BGM0467;BGM0467;-4.78500778564721;-4.06442039337807;10.7978172357738;-5.04547765723125;-4.30933944338042;9.9905279591184;-0.273113470750325;-0.245592125951262;9.05402262180101;-2.11761370699301;-1.57788993000211;10.7892518323886;-1.33307047447487;-1.13137790643605;11.1204948598584
BGM0468;BGM0468;-5.32908980590669;-4.39330742143903;9.56589862904665;-0.401601339158814;-0.333211105289911;8.86391363922855;0.158799693975481;0.139953883765768;8.18217410041174;1.77477892181153;1.25805186581538;9.33835563198867;-1.17209835926967;-0.965345660749304;9.84967042218227
BGM0470;BGM0470;-7.14189264423074;-5.88778404939666;9.56589862904665;-3.86446960806024;-3.20637424207345;8.86391363922855;-0.113315875123179;-0.0998679305909391;8.18217410041174;0.763722443717187;0.541364579822027;9.33835563198867;-1.68370146316377;-1.38670435685547;9.84967042218227
BGM0471;BGM0471;-0.402026005322089;-0.341283976531991;10.7710403711314;-4.40751967248852;-3.76235483395007;9.96642046810003;-0.144288262220417;-0.129690328920866;9.03277886904355;1.42296554677134;1.05958338423861;10.7674755774824;-0.0360366475890266;-0.0305662270130665;11.0926776161357
BGM0472;BGM0472;4.22674300932332;3.63057175296094;11.3324963949564;-1.16863086413827;-1.00899784834155;10.4786003244092;0.11954844599795;0.108299581112299;9.41789012454741;3.37245580790819;2.56191058197916;11.4544354365559;1.85843080449887;1.59505364334544;11.6720886736584
BGM0474;BGM0474;-3.93478495165979;-3.29676135080527;10.2004538576393;0.916643326036256;0.77257190618025;9.44445273679327;-0.415632802827321;-0.370318180068724;8.63441584913652;-2.41292345659311;-1.75719500040686;10.0797944842279;-1.13262785716269;-0.948125639769483;10.5042487149319
BGM0475;BGM0475;2.34138875958093;1.93024343529349;9.56589862904665;0.0396756332788424;0.0329191173655231;8.86391363922855;-0.33622973615603;-0.296327129067651;8.18217410041174;0.0658517870245744;0.0466790328166521;9.33835563198867;0.581280930555133;0.478745678252939;9.84967042218227
BGM0478;BGM0478;-5.21346455554215;-4.29798583951162;9.56589862904665;-3.0170971985729;-2.50330413342076;8.86391363922855;0.1798861402894;0.158537862000052;8.18217410041174;-1.56150605022687;-1.10687341157105;9.33835563198867;-1.64942364777404;-1.35847298865608;9.84967042218227
BGM0484;BGM0484;7.6330034784381;6.29265635428461;9.56589862904665;2.45614452106956;2.03787824097296;8.86391363922855;0.474092272193117;0.417828605935532;8.18217410041174;0.338756473840881;0.240127493478208;9.33835563198867;2.14932977775953;1.77019800264225;9.84967042218227
BGM0489;BGM0489;4.27382494742809;3.52313858732631;9.56371744187796;6.09107230226709;5.05351975909831;8.86197173886933;0.203064038230262;0.178957988204669;8.18060534405289;-1.00695219858875;-0.713718905632647;9.33622158907085;0.908197762666839;0.747951267304312;9.84739935908732
BGM0495;BGM0495;-10.3541327569649;-8.5354559681521;9.56371744187796;-4.3614393207405;-3.61851225723703;8.86197173886933;-0.0590207595092325;-0.0520143127071417;8.18060534405289;-2.07146926448023;-1.46823928540852;9.33622158907085;-3.12848560887785;-2.57648154630158;9.84739935908732
BGM0498;BGM0498;4.94006901311493;4.07311258926291;9.57058212202119;3.46474725333984;2.87507138463085;8.86816706203698;0.0824655993329497;0.0726863971453016;8.18627809319011;-2.38981294270773;-1.69422723293465;9.34153199087845;0.795945855507282;0.655628353630371;9.85452919157689
BGM0500;BGM0500;5.59653644198969;4.61437339794639;9.57058212202119;0.107831414004671;0.0894792578218408;8.86816706203698;-0.0490600231902364;-0.0432422289828483;8.18627809319011;-0.150457560928788;-0.106664957985229;9.34153199087845;1.40799668677366;1.15978058467067;9.85452919157689
BGM0505;BGM0505;-7.52074841552618;-6.20089617587009;9.57058212202119;-1.81586227356644;-1.5068151525711;8.86816706203698;-0.0992606424738953;-0.087489796207333;8.18627809319011;-2.14614207832351;-1.52147989905976;9.34153199087845;-2.15698370524621;-1.77672848686021;9.85452919157689
BGM0508;BGM0508;-11.4400685777474;-9.43064995494868;9.56371744187796;-10.4602456312605;-8.67844861452752;8.86197173886933;-0.417504563313828;-0.367941942689963;8.18060534405289;-3.21454104289726;-2.27843855792092;9.33622158907085;-3.40103183634583;-2.80093849236924;9.84739935908732
BGM0510;BGM0510;0.449643119928056;0.370779145657572;9.57519299303008;2.22162589234346;1.84375547234277;8.87263093230428;-0.154650285707058;-0.136329082620881;8.1915206122812;-3.04956329725278;-2.16201268245086;9.34229481700892;-0.38385891056787;-0.316227339841893;9.85923203047583
BGM0514;BGM0514;-0.282979716805906;-0.228806888459803;8.89097186323759;0.285057508126371;0.232110365399189;8.24619169148429;0.24883613417836;0.216461907277377;7.69354155231292;-2.13409099369517;-1.46486219788707;8.56495535526258;-0.488731372497249;-0.394751350793997;9.15337571903701
BGM0517;BGM0517;-3.16109038347805;-2.68545918533148;10.8047532381991;-1.3646870471015;-1.16574628506161;9.99675239115858;-0.209200271703248;-0.188141409765157;9.05958303375326;0.170710317927861;0.127221942228364;10.7947060696811;-1.00911090819207;-0.856564337928229;11.12770949257
BGM0521;BGM0521;-0.601909976312743;-0.486773479012209;8.8971090126613;-5.92812742824611;-4.82783143996739;8.25134827125765;0.0788338097174962;0.0685854595321847;7.69774631515626;0.685834586826859;0.470876102255474;8.57029451449015;-0.184628034527121;-0.14915413312957;9.15988169621659
BGM0523;BGM0523;-3.69769393948516;-3.09824083371581;10.2021448501092;-2.82169421829554;-2.37829829433816;9.44606022542192;-0.230135717078963;-0.205055395130783;8.63661965620935;-3.43843610627631;-2.50396869060088;10.0792234657505;-1.29766691563433;-1.0863246648992;10.5059904237535
BGM0527;BGM0527;2.50515725413504;2.06513282549743;9.56371744187796;1.13924769609903;0.945188376864426;8.86197173886933;0.102648406912448;0.0904628537556992;8.18060534405289;-0.0632885365827938;-0.0448583608360651;9.33622158907085;0.589859011476151;0.485781636225303;9.84739935908732
BGM0529;BGM0529;-1.91299274264134;-1.57698048745088;9.56371744187796;-0.000697310680208369;-0.000578530860543502;8.86197173886933;0.11771075161012;0.103737123923045;8.18060534405289;-3.62443550440893;-2.56896816489234;9.33622158907085;-0.771052664597878;-0.635004666770918;9.84739935908732
BGM0536;BGM0536;-0.0102042241341869;-0.00825278401258524;8.89900047187518;-4.2491461524867;-3.46063160097935;8.25270963690077;0.190027318001726;0.165322898917757;7.69753681262039;0.402489035499426;0.276396791864714;8.57503156300772;-0.074324392684785;-0.0600476035918473;9.16194274722663
BGM0537;BGM0537;-5.98355962916584;-5.01307405078412;10.1983520466855;-4.7538902104847;-4.00651650078291;9.44258488587024;-0.11627201551457;-0.103591874102323;8.6329381059693;-3.76837927715548;-2.74409869385034;10.0776870522693;-1.98482123432663;-1.6614134661254;10.5020596539992
BGM0549;BGM0549;5.05701483640313;4.17000791456984;9.57479153133101;10.061901170495;8.35034992740746;8.87200405311183;0.122519642203998;0.108000657114291;8.18995919682657;2.24444096250021;1.59134084594799;9.34434202447923;1.73111594927634;1.42610027008045;9.8588910485355
BGM0551;BGM0551;-4.1733480436776;-3.44031019330155;9.56371744187796;1.16940497141066;0.97020866542858;8.86197173886933;0.0514364349403633;0.0453303351867252;8.18060534405289;-1.56589919155921;-1.10989564241185;9.33622158907085;-1.09630906906163;-0.902871369286402;9.84739935908732
BGM0555;BGM0555;5.73360693854249;4.80366169009168;10.1983520466855;-1.22083422049345;-1.02890311567139;9.44258488587024;-0.0596957728761046;-0.053185600686929;8.6329381059693;0.304144523284018;0.221475209288221;10.0776870522693;1.53724599357705;1.28676635976373;10.5020596539992
BGM0557;BGM0557;2.8334508844603;2.43350922297884;11.3265347026146;2.08079871873471;1.79636040320886;10.473247013587;-0.0972247981730214;-0.0880690235498717;9.41358138115196;2.10433871182114;1.59831165236973;11.4484445694564;1.13285414071285;0.972188465500449;11.6658989921563
BGM0560;BGM0560;0.292060271225431;0.240760635738841;9.56371744187796;-4.08901860042554;-3.39249565054085;8.86197173886933;-0.0871371362782204;-0.0767929503528531;8.18060534405289;-2.75126966133617;-1.950075857167;9.33622158907085;-0.642901111509861;-0.529464749718337;9.84739935908732
BGM0561;BGM0561;-6.10918043478688;-4.82708044959362;8.18954311735832;-3.3482982863957;-2.66597760839902;7.60156573483338;-0.321936566175962;-0.275695776615303;7.17159090030249;1.96540918155029;1.2990094553713;7.78040167719414;-1.66235026740633;-1.31197079063221;8.43047129536667
BGM0563;BGM0563;-5.33330027625544;-4.21402997834733;8.18954311735832;-2.93972139008287;-2.340661055419;7.60156573483338;-0.286779498191266;-0.245588431939644;7.17159090030249;1.61137614825164;1.06501631944529;7.78040167719414;-1.50418098060145;-1.18713940681867;8.43047129536667
BGM0570;BGM0570;-0.307243380809361;-0.257410958537621;10.1983520466855;-1.26559113453419;-1.06662365752001;9.44258488587024;-0.208436539812714;-0.18570531950482;8.6329381059693;-0.557755593546818;-0.406152428715947;10.0776870522693;-0.287027315875254;-0.240258940953319;10.5020596539992
BGM0573;BGM0573;6.38435052118556;5.34947158926212;10.203095473528;5.84508184649714;4.92670431337343;9.44691842147106;-0.0494590675872807;-0.0440693960299124;8.63702125145686;0.892387497923687;0.649900825636944;10.0809529656682;2.02094259209443;1.69184420647558;10.5069699729986
BGM0574;BGM0574;1.98645143900455;1.39474156496505;5.71136155738124;9.25256995171426;6.56764627055218;5.31764398916285;0.304406102012771;0.240146591202424;5.22330690364424;1.47392363065066;0.809547454991893;5.18036024016301;0.49999443829516;0.35048940658734;5.87684887632087
BGM0576;BGM0576;2.12146026809831;1.82248499948143;11.3393849919827;8.2302327746305;7.10694884808177;10.4849006466292;0.30698566048327;0.278131883245234;9.4237461604356;1.57636566297609;1.19765487176891;11.459191526899;0.743997362972111;0.638646596301055;11.6792155504756
BGM0579;BGM0579;-1.41139425676776;-1.18190170232027;10.1781970316788;0.531561559251596;0.447798282229757;9.42560161690794;0.0319935066331029;0.0284971083605609;8.62176178793635;-0.835649266916691;-0.607983765746689;10.0523438183523;-0.213886815291014;-0.178946345417919;10.4807723419638
BGM0587;BGM0587;-4.12815666185212;-3.16793813427364;7.42769745130343;-0.457451570823546;-0.354044365111051;6.90092389772694;0.0538486443753818;0.0452017289008276;6.59125413002377;-3.21631617866872;-2.02803377289797;6.95325344280363;-1.08148207957346;-0.828871015995204;7.64521720306945
BGM0589;BGM0589;-1.61256719891907;-1.35143020823441;10.2109009525853;-6.53824678967954;-5.51196049069015;9.4540312034183;-0.278432844229735;-0.248129443675692;8.64371925773367;0.462665977310158;0.337009779982204;10.0864344330315;-0.630452249631475;-0.527886970573162;10.5150560987356
