L,Parce,CLONE,LOCATION,REP,Interacao,R,FRY,AGY,PLH,DMC,DRY
13,6980,BGM1866,13,134,BGM186613,1,5.67,12.64,1.77,33.84,1.655073
13,6981,BGM1880,13,134,BGM188013,1,7.29,21.71,1.77,31.45,1.95372
13,6982,BGM1881,13,134,BGM188113,1,4.6,28.13,2.1,21.39,0.77004
13,6983,BGM1884,13,134,BGM188413,1,6.16,21.88,1.9,21.9,1.0626
13,6984,BGM1942,13,134,BGM194213,1,12.96,29.98,2.23,26.68,2.855088
13,6985,BGM1956,13,134,BGM195613,1,6.16,29,2.1,23.81,1.180256
13,6986,BGM1957,13,134,BGM195713,1,5.25,26.69,2.15,22.72,0.948675
13,6987,BGM1962,13,134,BGM196213,1,6,25.28,2.33,29.93,1.5168
13,6988,BGM1980,13,134,BGM198013,1,2.27,7.62,1.78,25.19,0.466258
13,6989,BGM1985,13,134,BGM198513,1,5.51,14.1,2,27.03,1.233138
13,6990,BGM1999,13,134,BGM199913,1,8.43,9.88,2.07,27.42,1.919511
13,6991,BGM2017,13,134,BGM201713,1,21.35,48.35,2.52,31.99,5.83709
13,6992,BGM2018,13,134,BGM201813,1,6.72,32.25,2.77,39.38,2.333856
13,6993,BGM2019,13,134,BGM201913,1,6.68,38.11,2.5,30.35,1.71676
13,6994,BGM2020,13,134,BGM202013,1,16.88,45.05,2.78,36.94,5.450552
13,6995,BGM2022,13,134,BGM202213,1,11.02,42.1,2.53,28.6,2.63929
13,6996,BGM2028,13,134,BGM202813,1,8.42,25.39,1.62,33.67,2.443484
13,6997,BGM2030,13,134,BGM203013,1,13.37,18.8,1.97,29.35,3.30239
13,6998,BGM2032,13,134,BGM203213,1,2.11,12.96,1.98,31.93,0.575608
13,6999,BGM2042,13,134,BGM204213,1,28.39,39.84,2.28,33.65,8.2331
13,7000,BGM2043,13,134,BGM204313,1,23.7,45.75,2.13,33.32,6.79479
13,7001,BGM2044,13,134,BGM204413,1,33.68,50.61,2.28,34.36,10.006328
13,7002,BRSCaip,13,134,BRSCaip13,1,28.91,43.75,2.2,34.15,8.52845
13,7003,BRSDour,13,134,BRSDour13,1,13.24,32.73,2.15,25.47,2.756568
13,7004,BRSForm,13,134,BRSForm13,1,29.08,27.13,1.97,32.34,8.052252
13,7005,BRSGema,13,134,BRSGema13,1,10.46,32.38,2.1,33.32,2.998882
13,7006,BRSKiri,13,134,BRSKiri13,1,32.81,35.59,2.28,29.22,8.061417
13,7007,BRSNovo,13,134,BRSNovo13,1,29.43,52.95,2.63,34.95,8.91729
13,7008,BRSPoti,13,134,BRSPoti13,1,25.39,42.88,2.6,29.62,6.339883
13,7009,BRSTapi,13,134,BRSTapi13,1,25.91,35.85,2.4,34.18,7.651223
13,7010,BRSVerd,13,134,BRSVerd13,1,28.47,50.91,2.1,33.49,8.210748
13,7011,Cigana,13,134,Cigana13,1,12.72,41.49,2.13,32.33,3.520896
13,7012,Corrente,13,134,Corrente13,1,10.45,26.58,2.12,36.28,3.305335
13,7013,Eucalip,13,134,Eucalip13,1,10.42,19.88,2.12,30.07,2.648764
13,7014,IAC90,13,134,IAC9013,1,7.34,8.33,1.43,27.97,1.711688
14,7015,BGM0163,14,135,BGM016314,1,31.37,42.25,2.13,38.31,10.559142
14,7016,BGM0184,14,135,BGM018414,1,27.04,12.36,1.7,35.38,8.309392
14,7017,BGM0211,14,135,BGM021114,1,24.31,19.15,1.77,25.33,5.027308
14,7018,BGM0337,14,135,BGM033714,1,42.06,18.85,1.9,34.44,12.529674
14,7019,BGM0360,14,135,BGM036014,1,31.51,28.04,1.8,37.11,10.228146
14,7020,BGM0382,14,135,BGM038214,1,27.99,15.71,1.9,34.81,8.441784
14,7021,BGM0390,14,135,BGM039014,1,20.46,18.52,1.7,34.99,6.207564
14,7022,BRSCaip,14,135,BRSCaip14,1,56.12,30.21,2.03,37.07,18.194104
14,7023,BRSDour,14,135,BRSDour14,1,25.22,24.54,2.17,31.07,6.663124
14,7024,BRSForm,14,135,BRSForm14,1,39.14,18.06,1.87,35.72,12.160798
14,7025,BRSGema,14,135,BRSGema14,1,30.76,28.33,2.03,36.05,9.65864
14,7026,BRSKiri,14,135,BRSKiri14,1,29.04,16.88,1.88,34,8.52324
14,7027,BRSNovo,14,135,BRSNovo14,1,37.59,26.02,2.1,37.88,12.491157
14,7028,BRSPoti,14,135,BRSPoti14,1,30.12,25.22,2.7,35.99,9.439608
14,7029,BRSTapi,14,135,BRSTapi14,1,51.92,26.07,2.17,36.73,16.655936
14,7030,BRSVerd,14,135,BRSVerd14,1,24.83,29.43,2.03,39.2,8.578765
14,7031,Cigana,14,135,Cigana14,1,23.94,19.07,1.97,38.97,8.216208
14,7032,Corrente,14,135,Corrente14,1,35.65,28.24,2.3,35.13,10.86612
14,7033,Eucalip,14,135,Eucalip14,1,18.66,17.53,2.33,34.48,5.566278
14,7034,IAC90,14,135,IAC9014,1,18.49,20.62,1.53,32.33,5.118032
14,7035,BGM0592,14,136,BGM059214,1,19.18,12.59,2.83,33,5.43753
14,7036,BGM0666,14,136,BGM066614,1,17.01,29.51,1.83,31.65,4.5927
14,7037,BGM0677,14,136,BGM067714,1,8.83,11.95,1.97,36.49,2.811472
14,7038,BGM0678,14,136,BGM067814,1,21.48,8.89,1.6,32.83,6.053064
14,7039,BGM0702,14,136,BGM070214,1,19.72,17.18,1.93,37.73,6.523376
14,7040,BGM0728,14,136,BGM072814,1,11.94,11.9,1.7,38.2,4.00587
14,7041,BGM0930,14,136,BGM093014,1,14.96,4.59,1.53,30.25,3.82976
14,7042,BGM0961,14,136,BGM096114,1,6.25,12.3,1.9,34.72,1.879375
14,7043,BGM1037,14,136,BGM103714,1,26.54,17.56,1.9,40.65,9.5544
14,7044,BGM1042,14,136,BGM104214,1,17.45,18.75,1.97,36.5,5.557825
14,7045,BGM1043,14,136,BGM104314,1,13.72,25.69,2.1,36.32,4.345124
14,7046,BGM1120,14,136,BGM112014,1,22.72,6.85,1.53,34.99,6.893248
14,7047,BGM1133,14,136,BGM113314,1,7.07,14.02,1.57,35.19,2.159178
14,7048,BGM1137,14,136,BGM113714,1,12.4,6.55,1.77,33.35,3.5588
14,7049,BRSCaip,14,136,BRSCaip14,1,47.31,31.62,2.23,39.31,16.397646
14,7050,BRSDour,14,136,BRSDour14,1,32.64,26.22,2.33,33,9.25344
14,7051,BRSForm,14,136,BRSForm14,1,37.45,19.72,1.87,36.73,12.01396
14,7052,BRSGema,14,136,BRSGema14,1,21.01,19.44,1.93,35.4,6.460575
14,7053,BRSKiri,14,136,BRSKiri14,1,32.64,17.78,1.87,35.79,10.164096
14,7054,BRSNovo,14,136,BRSNovo14,1,37.41,26.91,2.17,39.73,13.123428
14,7055,BRSPoti,14,136,BRSPoti14,1,33.51,28.04,2.57,37.23,10.917558
14,7056,BRSTapi,14,136,BRSTapi14,1,43.53,32.99,2.07,37.53,14.312664
14,7057,BRSVerd,14,136,BRSVerd14,1,38.19,30.9,1.87,39.64,13.362681
14,7058,Cigana,14,136,Cigana14,1,17.23,19.79,1.93,37.78,5.708299
14,7059,Corrente,14,136,Corrente14,1,33.19,30,2.53,36.9,10.703775
14,7060,Eucalip,14,136,Eucalip14,1,17.06,17.88,2.33,35.04,5.184534
14,7061,IAC90,14,136,IAC9014,1,17.69,7.69,1.5,31.23,4.702002
14,7062,BGM1142,14,137,BGM114214,1,19.12,19.66,1.8,37.31,6.244592
14,7063,BGM1163,14,137,BGM116314,1,21.76,18.38,1.77,38.63,7.394048
14,7064,BGM1175,14,137,BGM117514,1,29.4,18.75,1.73,40.57,10.56048
14,7065,BGM1223,14,137,BGM122314,1,11.3,5.42,1.43,32.34,3.12897
14,7066,BGM1245,14,137,BGM124514,1,4.72,16.48,1.97,36.28,1.492936
14,7067,BGM1286,14,137,BGM128614,1,4.63,6.48,1.3,32.42,1.285751
14,7068,BGM1348,14,137,BGM134814,1,18.43,19.44,2.37,35.66,5.715143
14,7069,BGM1358,14,137,BGM135814,1,12.87,11.43,1.37,31.24,3.422133
14,7070,BGM1363,14,137,BGM136314,1,17.36,21.92,2.4,39.6,6.06732
14,7071,BGM1369,14,137,BGM136914,1,13.35,15.9,1.7,37.8,4.425525
14,7072,BGM1413,14,137,BGM141314,1,11.57,24.63,2.07,37.76,3.830827
14,7073,BGM1451,14,137,BGM145114,1,11.02,17.71,2.1,37.75,3.64762
14,7074,BGM1455,14,137,BGM145514,1,30.73,28.04,2.17,38.31,10.343718
14,7075,BGM1498,14,137,BGM149814,1,11.07,13.67,1.97,32.33,3.064176
14,7076,BGM1519,14,137,BGM151914,1,8.33,10.02,1.9,29.96,2.108323
14,7077,BRSCaip,14,137,BRSCaip14,1,53.91,33.77,2.1,38.53,18.264708
14,7078,BRSDour,14,137,BRSDour14,1,27.13,21.53,2.37,31.83,7.373934
14,7079,BRSForm,14,137,BRSForm14,1,28.99,18.32,1.93,36.98,9.372467
14,7080,BRSGema,14,137,BRSGema14,1,28.03,29.07,2.2,36.98,9.062099
14,7081,BRSKiri,14,137,BRSKiri14,1,37.59,17.71,1.8,35.99,11.780706
14,7082,BRSNovo,14,137,BRSNovo14,1,46.03,34.13,2.43,40.33,16.423504
14,7083,BRSPoti,14,137,BRSPoti14,1,40.32,18.75,2.5,37.11,13.087872
14,7084,BRSTapi,14,137,BRSTapi14,1,54.26,31.94,2.03,38.08,18.139118
14,7085,BRSVerd,14,137,BRSVerd14,1,27.78,20.83,1.87,38.97,9.534096
14,7086,Cigana,14,137,Cigana14,1,20.7,18.66,2,38.09,6.92208
14,7087,Corrente,14,137,Corrente14,1,27.73,26.91,2.47,37.31,9.056618
14,7088,Eucalip,14,137,Eucalip14,1,17.11,13.39,2.03,33.16,4.878061
14,7089,IAC90,14,137,IAC9014,1,15.82,7.54,1.53,32.67,4.432764
14,7090,BGM1685,14,138,BGM168514,1,17.41,16.35,2.23,35.22,5.322237
14,7091,BGM1691,14,138,BGM169114,1,14.58,16.99,2.13,35.27,4.464396
14,7092,BRSCaip,14,138,BRSCaip14,1,50.95,27.43,2.1,38.2,17.093725
14,7093,BRSDour,14,138,BRSDour14,1,35.46,28.24,2.23,32.33,9.815328
14,7094,BRSForm,14,138,BRSForm14,1,35.68,18.4,1.8,35.52,11.014416
14,7095,BRSGema,14,138,BRSGema14,1,32.29,24.52,2,37.34,10.555601
14,7096,BRSKiri,14,138,BRSKiri14,1,31.34,16.23,1.87,34.76,9.436474
14,7097,BRSNovo,14,138,BRSNovo14,1,41.41,26.87,2.27,40.06,14.663281
14,7098,BRSPoti,14,138,BRSPoti14,1,39.54,41.57,2.53,37.43,12.961212
14,7099,BRSTapi,14,138,BRSTapi14,1,36.89,24.09,2.1,36.19,11.635106
14,7100,BRSVerd,14,138,BRSVerd14,1,32.12,28.08,1.8,38.74,10.949708
14,7101,Cigana,14,138,Cigana14,1,20.37,15.56,1.97,36.52,6.491919
14,7102,Corrente,14,138,Corrente14,1,24.89,27.83,2.43,36.98,8.046937
14,7103,Eucalip,14,138,Eucalip14,1,21.14,17.53,2.3,33.65,6.1306
14,7104,IAC90,14,138,IAC9014,1,13.38,7.5,1.63,32.84,3.771822
14,7105,BGM0004,14,139,BGM000414,1,19.18,46.53,2.3,39.92,6.764786
14,7106,BGM0019,14,139,BGM001914,1,17.04,21.67,2.27,37.76,5.641944
14,7107,BGM0020,14,139,BGM002014,1,42.71,48.26,1.75,30.92,11.219917
14,7108,BGM0021,14,139,BGM002114,1,21.09,19.63,2.2,37.31,6.887994
14,7109,BGM0022,14,139,BGM002214,1,14.93,18.47,1.87,37.14,4.850757
14,7110,BGM0024,14,139,BGM002414,1,15.39,31.25,2.4,36.7,4.932495
14,7111,BGM0029,14,139,BGM002914,1,27.43,34.66,2.07,35.52,8.467641
14,7112,BGM0030,14,139,BGM003014,1,23.55,24.07,1.9,35.99,7.38057
14,7113,BGM0032,14,139,BGM003214,1,23.89,27.87,1.83,35.04,7.260171
14,7114,BGM0036,14,139,BGM003614,1,20.83,25.56,1.88,39.31,7.219678
14,7115,BGM0037,14,139,BGM003714,1,14.96,6.14,1.73,38.42,5.051992
14,7116,BGM0044,14,139,BGM004414,1,29.7,23.61,2.2,35.38,9.12681
14,7117,BGM0046,14,139,BGM004614,1,31.99,26.67,2.37,35.66,9.920099
14,7118,BGM0050,14,139,BGM005014,1,28.91,23.26,1.87,33.49,8.337644
14,7119,BGM0054,14,139,BGM005414,1,2.92,3.06,1.87,29.29,0.719488
14,7120,BGM0056,14,139,BGM005614,1,50.26,31.81,2.3,33.97,14.736232
14,7121,BGM0061,14,139,BGM006114,1,15.91,21.82,2.33,38.2,5.337805
14,7122,BGM0062,14,139,BGM006214,1,18.19,14.5,2.17,32.83,5.125942
14,7123,BGM0066,14,139,BGM006614,1,14.12,31.76,2.13,33.33,4.049616
14,7124,BGM0067,14,139,BGM006714,1,13.89,16.67,2.03,32.33,3.844752
14,7125,BGM0069,14,139,BGM006914,1,32.59,29.72,2.33,33.69,9.464136
14,7126,BGM0070,14,139,BGM007014,1,9.09,12.5,1.67,36.12,2.860623
14,7127,BGM0073,14,139,BGM007314,1,16.67,19.79,1.57,36.18,5.256051
14,7128,BGM0076,14,139,BGM007614,1,26.95,38.5,2.1,40.96,9.785545
14,7129,BGM0080,14,139,BGM008014,1,10.32,14.88,2.23,37.88,3.429336
14,7130,BGM0083,14,139,BGM008314,1,21.18,20.6,2.17,33.65,6.1422
14,7131,BGM0084,14,139,BGM008414,1,24.91,25,2.1,36.52,7.938817
14,7132,BGM0087,14,139,BGM008714,1,28.53,25.35,2.17,33.65,8.2737
14,7133,BGM0088,14,139,BGM008814,1,20.14,21.09,2.17,35.6,6.23333
14,7134,BGM0093,14,139,BGM009314,1,26.56,25.74,2.1,39.08,9.144608
14,7135,BGM0119,14,139,BGM011914,1,13.7,16.67,1.83,37.31,4.47442
14,7136,BGM0123,14,139,BGM012314,1,12.59,6.51,1.57,29.61,3.142464
14,7137,BGM0124,14,139,BGM012414,1,17.88,19.1,1.33,33.33,5.127984
14,7138,BGM0126,14,139,BGM012614,1,22.83,26.3,1.93,36.57,7.287336
14,7139,BGM0130,14,139,BGM013014,1,24.72,27.71,2.27,34.27,7.322064
14,7140,BGM0132,14,139,BGM013214,1,12.63,6.88,1.77,29.96,3.196653
14,7141,BGM0133,14,139,BGM013314,1,7.5,8.89,1.83,31.23,1.9935
14,7142,BGM0134,14,139,BGM013414,1,24.57,23.7,2.4,38.31,8.270262
14,7143,BGM0137,14,139,BGM013714,1,5.32,7.06,1.75,29.11,1.301272
14,7144,BRSCaip,14,139,BRSCaip14,1,42.36,36.24,2.27,38.09,14.165184
14,7145,BRSDour,14,139,BRSDour14,1,32.64,25.83,2.2,31.22,8.672448
14,7146,BRSForm,14,139,BRSForm14,1,35.94,19.44,1.9,35.32,11.022798
14,7147,BRSGema,14,139,BRSGema14,1,29.91,29.17,2.3,36.18,9.430623
14,7148,BRSKiri,14,139,BRSKiri14,1,39.76,22.74,2.13,35.32,12.194392
14,7149,BRSNovo,14,139,BRSNovo14,1,36.59,27.86,2.47,38.85,12.51378
14,7150,BRSPoti,14,139,BRSPoti14,1,39.15,52.52,2.73,37.65,12.9195
14,7151,BRSTapi,14,139,BRSTapi14,1,47.83,31.86,2.33,38.09,15.994352
14,7152,BRSVerd,14,139,BRSVerd14,1,33.01,30.02,1.93,39.05,11.35544
14,7153,Cigana,14,139,Cigana14,1,26.26,22.48,1.83,37.88,8.726198
14,7154,Corrente,14,139,Corrente14,1,37.5,29.17,2.5,36.7,12.01875
14,7155,Eucalip,14,139,Eucalip14,1,18.66,14.5,2.13,35.04,5.670774
14,7156,IAC90,14,139,IAC9014,1,14.58,5.26,1.47,32.84,4.110102
14,7157,BGM0140,14,140,BGM014014,1,31.37,27.78,2.13,36.32,9.934879
14,7158,BGM0145,14,140,BGM014514,1,16.94,24.31,2.1,32.02,4.636478
14,7159,BGM0150,14,140,BGM015014,1,19.81,18.89,1.63,36.86,6.380801
14,7160,BGM0151,14,140,BGM015114,1,22.66,20.71,1.63,32.19,6.240564
14,7161,BGM0155,14,140,BGM015514,1,19.58,9.17,1.73,33.97,5.740856
14,7162,BGM0156,14,140,BGM015614,1,24.4,22.72,2.07,34.66,7.32244
14,7163,BGM0157,14,140,BGM015714,1,5.45,7.75,1.87,34.88,1.647535
14,7164,BGM0161,14,140,BGM016114,1,9.38,6.81,1.5,33.41,2.697688
14,7165,BGM0162,14,140,BGM016214,1,34.26,28.7,2.07,37.11,11.120796
14,7166,BGM0167,14,140,BGM016714,1,42.19,36.63,2.17,34.02,12.391203
14,7167,BGM0168,14,140,BGM016814,1,16.18,15.14,1.6,32.33,4.478624
14,7168,BGM0169,14,140,BGM016914,1,32.73,33.85,1.97,36.82,10.529241
14,7169,BGM0170,14,140,BGM017014,1,21.71,15.28,2.17,36.32,6.875557
14,7170,BGM0171,14,140,BGM017114,1,29.99,29.04,2.83,34.7,9.011995
14,7171,BGM0179,14,140,BGM017914,1,13.19,5.61,1.77,34.15,3.89105
14,7172,BGM0185,14,140,BGM018514,1,16.67,17.78,1.97,33,4.725945
14,7173,BGM0187,14,140,BGM018714,1,13.25,14.05,2.17,30.53,3.4291
14,7174,BGM0188,14,140,BGM018814,1,17.36,27.31,2.07,33.32,4.977112
14,7175,BGM0189,14,140,BGM018914,1,12.82,15.93,2.17,36.19,4.043428
14,7176,BGM0199,14,140,BGM019914,1,4.17,4.28,1.27,28.77,1.005804
14,7177,BGM0208,14,140,BGM020814,1,28.57,20.49,2.13,34.27,8.462434
14,7178,BGM0210,14,140,BGM021014,1,20.05,14.26,2.2,32.17,5.51776
14,7179,BGM0212,14,140,BGM021214,1,14.71,17.45,2.2,35.38,4.520383
14,7180,BGM0213,14,140,BGM021314,1,11,19.12,1.93,37.98,3.6663
14,7181,BGM0216,14,140,BGM021614,1,4.4,2.08,1.1,27.55,1.0076
14,7182,BGM0220,14,140,BGM022014,1,19.79,17.53,2,33.82,5.772743
14,7183,BGM0226,14,140,BGM022614,1,18.88,16.23,2.03,38.53,6.396544
14,7184,BGM0235,14,140,BGM023514,1,15.28,12.8,2.43,33.16,4.356328
14,7185,BGM0236,14,140,BGM023614,1,12.5,10.53,1.87,34.15,3.6875
14,7186,BGM0237,14,140,BGM023714,1,14.38,11.56,2.1,31.04,3.794882
14,7187,BGM0238,14,140,BGM023814,1,4.66,14.29,2.43,36.05,1.46324
14,7188,BGM0239,14,140,BGM023914,1,12.82,7.75,1.5,33.63,3.715236
14,7189,BGM0240,14,140,BGM024014,1,11.11,12.01,1.2,29.02,2.707507
14,7190,BGM0247,14,140,BGM024714,1,14.21,12.39,2.03,35.32,4.358207
14,7191,BGM0261,14,140,BGM026114,1,13,11.01,2.07,31.01,3.4268
14,7192,BGM0264,14,140,BGM026414,1,15.46,25.09,2.33,37.31,5.049236
14,7193,BGM0269,14,140,BGM026914,1,7.92,7.22,1.67,38.31,2.665872
14,7194,BGM0270,14,140,BGM027014,1,8.59,17.3,2.67,36.98,2.777147
14,7195,BGM0277,14,140,BGM027714,1,20.6,11.81,1.47,28.36,4.88426
14,7196,BGM0281,14,140,BGM028114,1,15.54,7.9,1.67,36.05,4.87956
14,7197,BGM0283,14,140,BGM028314,1,30.09,28.15,1.83,34.9,9.102225
14,7198,BGM0284,14,140,BGM028414,1,9.43,12.5,2.4,32.33,2.610224
14,7199,BGM0285,14,140,BGM028514,1,11.24,10.33,1.9,30.51,2.906664
14,7200,BGM0286,14,140,BGM028614,1,7.45,11.67,2.17,32.32,2.061415
14,7201,BGM0287,14,140,BGM028714,1,33.58,25.94,2.57,34.7,10.09079
14,7202,BGM0288,14,140,BGM028814,1,10.07,7.29,1.63,31.67,2.720914
14,7203,BGM0289,14,140,BGM028914,1,11.34,21.71,1.7,34.3,3.36231
14,7204,BGM0294,14,140,BGM029414,1,9.92,9.57,1.4,30.35,2.54944
14,7205,BGM0298,14,140,BGM029814,1,28.34,37.33,2.27,35.58,8.765562
14,7206,BGM0306,14,140,BGM030614,1,5.08,5.9,1.7,32.29,1.404112
14,7207,BGM0308,14,140,BGM030814,1,25,28.17,1.57,33.84,7.2975
14,7208,BGM0314,14,140,BGM031414,1,16.07,21.03,1.9,39.31,5.569862
14,7209,BGM0318,14,140,BGM031814,1,25.1,18.11,2.07,37.99,8.36834
14,7210,BGM0323,14,140,BGM032314,1,30.3,16.62,1.97,38.2,10.16565
14,7211,BGM0327,14,140,BGM032714,1,9.26,18.06,1.93,31.54,2.490014
14,7212,BGM0336,14,140,BGM033614,1,63.89,28.47,2.35,30.07,16.240838
14,7213,BGM0342,14,140,BGM034214,1,23.41,21.03,1.83,33.67,6.793582
14,7214,BGM0345,14,140,BGM034514,1,21.03,15.08,1.7,36.05,6.60342
14,7215,BGM0349,14,140,BGM034914,1,13.64,9.28,1.93,33.33,3.911952
14,7216,BGM0352,14,140,BGM035214,1,21.57,6.38,1.83,24.86,4.359297
14,7217,BGM0357,14,140,BGM035714,1,16.74,9.1,1.57,33.32,4.799358
14,7218,BGM0358,14,140,BGM035814,1,20.93,11.01,1.53,33.69,6.078072
14,7219,BGM0364,14,140,BGM036414,1,12.7,8.18,1.7,27.88,2.95021
14,7220,BGM0366,14,140,BGM036614,1,8.8,9.95,1.65,28.97,2.14016
14,7221,BRSCaip,14,140,BRSCaip14,1,39.76,26.13,2.13,37.88,13.212248
14,7222,BRSDour,14,140,BRSDour14,1,30.9,26.04,2.13,32.84,8.71071
14,7223,BRSForm,14,140,BRSForm14,1,35.83,16.94,1.87,34.99,10.870822
14,7224,BRSGema,14,140,BRSGema14,1,21.57,28.73,2.17,36.39,6.846318
14,7225,BRSKiri,14,140,BRSKiri14,1,30.64,16.84,1.93,33.63,8.879472
14,7226,BRSNovo,14,140,BRSNovo14,1,46.66,38.19,2.4,38.64,15.859734
14,7227,BRSPoti,14,140,BRSPoti14,1,33.25,23.61,2.77,35.85,10.374
14,7228,BRSTapi,14,140,BRSTapi14,1,36.57,26.16,2.17,36.32,11.581719
14,7229,BRSVerd,14,140,BRSVerd14,1,34.82,26.79,2.1,37.65,11.4906
14,7230,Cigana,14,140,Cigana14,1,24.57,24.65,2.03,37.75,8.13267
14,7231,Corrente,14,140,Corrente14,1,31.51,27.08,2.37,35.73,9.793308
14,7232,Eucalip,14,140,Eucalip14,1,16.58,15.63,2.13,34.99,5.030372
14,7233,IAC90,14,140,IAC9014,1,14.73,28.47,1.43,31.54,3.960897
14,7234,BGM0368,14,141,BGM036814,1,18.23,10.33,1.7,32.19,5.020542
14,7235,BGM0369,14,141,BGM036914,1,26.39,14.49,1.57,33.32,7.566013
14,7236,BGM0371,14,141,BGM037114,1,14.76,7.7,1.33,31.01,3.890736
14,7237,BGM0386,14,141,BGM038614,1,5.08,7.29,2.07,35.94,1.589532
14,7238,BGM0389,14,141,BGM038914,1,19.44,23.47,2.53,31.67,5.252688
14,7239,BGM0395,14,141,BGM039514,1,5.07,2.71,1.3,30.52,1.311609
14,7240,BGM0396,14,141,BGM039614,1,14.76,13.8,1.93,35.27,4.519512
14,7241,BGM0398,14,141,BGM039814,1,13.14,10.02,1.77,32.67,3.681828
14,7242,BGM0399,14,141,BGM039914,1,28.65,26.09,2.17,33.95,8.39445
14,7243,BGM0400,14,141,BGM040014,1,27.73,18.23,2.3,35.32,8.504791
14,7244,BGM0407,14,141,BGM040714,1,11.69,8.28,1.77,27.79,2.705066
14,7245,BGM0408,14,141,BGM040814,1,19.74,14.68,2.2,40.96,7.167594
14,7246,BGM0410,14,141,BGM041014,1,25.69,13.89,2.33,36.38,8.151437
14,7247,BGM0411,14,141,BGM041114,1,24.06,28.03,1.87,39.08,8.283858
14,7248,BGM0413,14,141,BGM041314,1,7.16,10.79,1.7,31.69,1.936064
14,7249,BGM0414,14,141,BGM041414,1,8.13,3.72,1.5,34.59,2.434122
14,7250,BGM0420,14,141,BGM042014,1,10.17,12.35,1.93,34.62,3.047949
14,7251,BGM0422,14,141,BGM042214,1,39.68,30.56,2.63,33.97,11.634176
14,7252,BGM0424,14,141,BGM042414,1,3.37,32.59,1.93,34.7,1.012685
14,7253,BGM0426,14,141,BGM042614,1,7.29,11.28,1.93,33.06,2.071089
14,7254,BGM0427,14,141,BGM042714,1,21.71,26.71,2.4,38.42,7.331467
14,7255,BGM0435,14,141,BGM043514,1,15.28,18.06,2.1,29.4,3.7818
14,7256,BGM0438,14,141,BGM043814,1,27.65,14.63,1.93,36.12,8.701455
14,7257,BGM0439,14,141,BGM043914,1,7.95,7.32,1.9,35.9,2.484375
14,7258,BGM0440,14,141,BGM044014,1,26.48,16.54,1.5,32.34,7.332312
14,7259,BGM0442,14,141,BGM044214,1,45.36,32.2,2.5,31.99,12.401424
14,7260,BGM0444,14,141,BGM044414,1,18.27,10.96,1.87,29.29,4.501728
14,7261,BGM0448,14,141,BGM044814,1,20.36,10.85,1.87,32.18,5.605108
14,7262,BGM0449,14,141,BGM044914,1,17.69,17.41,1.8,31.01,4.663084
14,7263,BGM0451,14,141,BGM045114,1,26.02,11.2,2.1,35.24,7.959518
14,7264,BGM0460,14,141,BGM046014,1,12.27,10.24,1.47,32.34,3.397563
14,7265,BGM0461,14,141,BGM046114,1,2.31,4.86,1.43,35.75,0.71841
14,7266,BGM0463,14,141,BGM046314,1,7.31,13.33,1.83,35.78,2.275603
14,7267,BGM0467,14,141,BGM046714,1,6.68,9.07,1.77,35.19,2.040072
14,7268,BGM0468,14,141,BGM046814,1,18.85,10.91,2,39.55,6.57865
14,7269,BGM0470,14,141,BGM047014,1,3.82,11.41,1.9,41.13,1.393536
14,7270,BGM0471,14,141,BGM047114,1,16.15,8.07,1.63,34.99,4.89991
14,7271,BGM0472,14,141,BGM047214,1,18.65,13.59,1.7,36.57,5.95308
14,7272,BGM0474,14,141,BGM047414,1,15.28,13.28,1.53,34.3,4.53052
14,7273,BGM0475,14,141,BGM047514,1,26.69,24.09,1.77,35.32,8.185823
14,7274,BGM0478,14,141,BGM047814,1,11.59,9.88,1.6,36.99,3.748206
14,7275,BGM0484,14,141,BGM048414,1,21.34,17.8,2.57,35.49,6.581256
14,7276,BGM0489,14,141,BGM048914,1,28.65,24.87,2.2,34.81,8.64084
14,7277,BGM0495,14,141,BGM049514,1,5.82,16.29,2.1,35.71,1.807692
14,7278,BGM0498,14,141,BGM049814,1,22.96,12.22,1.77,30.07,5.836432
14,7279,BGM0500,14,141,BGM050014,1,33.43,14.48,2.27,34.93,10.122604
14,7280,BGM0505,14,141,BGM050514,1,14.64,11.98,1.9,36.19,4.617456
14,7281,BGM0508,14,141,BGM050814,1,2.88,6.55,1.57,32.67,0.806976
14,7282,BGM0510,14,141,BGM051014,1,32.64,28.27,2.13,28.82,7.889088
14,7283,BGM0517,14,141,BGM051714,1,7.72,5.06,1.67,34.76,2.324492
14,7284,BGM0521,14,141,BGM052114,1,28.89,15.97,2.33,34.15,8.52255
14,7285,BGM0523,14,141,BGM052314,1,10.07,9.52,1.9,32.17,2.771264
14,7286,BGM0527,14,141,BGM052714,1,22.69,13.95,1.67,32.67,6.357738
14,7287,BGM0529,14,141,BGM052914,1,21.7,22.05,1.97,36.25,6.8572
14,7288,BGM0536,14,141,BGM053614,1,20.83,26.11,2.33,33.49,6.007372
14,7289,BGM0537,14,141,BGM053714,1,27.04,30.38,2.57,34.9,8.1796
14,7290,BGM0549,14,141,BGM054914,1,41.96,32.14,2,36.18,13.229988
14,7291,BGM0551,14,141,BGM055114,1,15.86,18.69,2.27,35.43,4.881708
14,7292,BGM0555,14,141,BGM055514,1,33.51,30.3,1.87,32.99,9.496734
14,7293,BGM0557,14,141,BGM055714,1,22.92,24,2.07,37.67,7.568184
